run_id,family,provenance_tag,arch,variant,recipe_actual,recipe_dirname,recipe_source,seed,seed_source,seed_controlled,epochs_completed,epochs_configured,ckpt_kind,ckpt_path,ckpt_sha256,ckpt_dir_source,n_prefix,gate_mode,gate_init_logit,gate_params_registered,gate_params_trainable,hist_stage,hist_eval_precision,hist_split_sha,recorded_top1,base_run_id,base_ckpt_sha256,derived_params,status,status_reason,git_sha,git_dirty,patch_file
ft_cub_vitb_saga_bs1_f1,finetune,f1,vit_base,saga,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,1,config.resolved.yaml ft_seed + meta.json,0,100,100,best,results/runs/ft_cub_vitb_saga_bs1_f1/ckpt/best.pth,d230950a00719ec74a130142b6a1a5f7e3354e3b2169633941f64e165d36e9ef,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,28224,28224,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_saga_s1,a4e0e0ccd3b4cd4d40b9f46417d602d8eed4913a29b36f5b3bce78e1dfe77229,"{""best_epoch"":8,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",eligible,"fine-tuning selects on the frozen val split, so best.pth is this family's canonical checkpoint (TASK I0 §3); a SEPARATE STRATUM from the 300-epoch cohort",776898bee3606d59b8a00f583fbc9200a91240aa,1,MISSING
ft_cub_vitb_saga_bs1_f1,finetune,f1,vit_base,saga,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,1,config.resolved.yaml ft_seed + meta.json,0,100,100,last,results/runs/ft_cub_vitb_saga_bs1_f1/ckpt/last.pth,6b288651e0fc96ef7eeeb19aea7f3b0de7ba17eaacf9f6e878675342e06c1b39,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,28224,28224,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_saga_s1,a4e0e0ccd3b4cd4d40b9f46417d602d8eed4913a29b36f5b3bce78e1dfe77229,"{""best_epoch"":8,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",superseded,"the val-selected best.pth is canonical for this family; last.pth is recorded as existing, never eligible",776898bee3606d59b8a00f583fbc9200a91240aa,1,MISSING
ft_cub_vitb_saga_bs1_f2,finetune,f2,vit_base,saga,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,2,config.resolved.yaml ft_seed + meta.json,0,100,100,best,results/runs/ft_cub_vitb_saga_bs1_f2/ckpt/best.pth,0e26ce75f7debdbb135c97df90db04720e79a83746efea0fdb1844a27cb5707d,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,28224,28224,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_saga_s1,a4e0e0ccd3b4cd4d40b9f46417d602d8eed4913a29b36f5b3bce78e1dfe77229,"{""best_epoch"":23,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",eligible,"fine-tuning selects on the frozen val split, so best.pth is this family's canonical checkpoint (TASK I0 §3); a SEPARATE STRATUM from the 300-epoch cohort",776898bee3606d59b8a00f583fbc9200a91240aa,1,MISSING
ft_cub_vitb_saga_bs1_f2,finetune,f2,vit_base,saga,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,2,config.resolved.yaml ft_seed + meta.json,0,100,100,last,results/runs/ft_cub_vitb_saga_bs1_f2/ckpt/last.pth,4636f087b2fb373fbf0e968022e5419edb5755c8a3ddc008d8748d82f33ef426,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,28224,28224,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_saga_s1,a4e0e0ccd3b4cd4d40b9f46417d602d8eed4913a29b36f5b3bce78e1dfe77229,"{""best_epoch"":23,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",superseded,"the val-selected best.pth is canonical for this family; last.pth is recorded as existing, never eligible",776898bee3606d59b8a00f583fbc9200a91240aa,1,MISSING
ft_cub_vits_baseline_bs1_f0,finetune,f0,vit_small,baseline,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,0,config.resolved.yaml ft_seed + meta.json,0,100,100,best,results/runs/ft_cub_vits_baseline_bs1_f0/ckpt/best.pth,b24e50074c6015c299fc161a33056f0e9e18e269d9a605d60575d3432d782bb1,<run_dir>/ckpt (evaluation/e6_finegrained),1,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_baseline_s1,3aa41a7225b69146a419c618049d7a9f348d259d3ae750749755e0addc2759ac,"{""best_epoch"":23,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",eligible,"fine-tuning selects on the frozen val split, so best.pth is this family's canonical checkpoint (TASK I0 §3); a SEPARATE STRATUM from the 300-epoch cohort",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_cub_vits_baseline_bs1_f0,finetune,f0,vit_small,baseline,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,0,config.resolved.yaml ft_seed + meta.json,0,100,100,last,results/runs/ft_cub_vits_baseline_bs1_f0/ckpt/last.pth,f65e0e1b00cfb7af7b4e9479b22de484baec9c32b644264bce2880650162ac69,<run_dir>/ckpt (evaluation/e6_finegrained),1,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_baseline_s1,3aa41a7225b69146a419c618049d7a9f348d259d3ae750749755e0addc2759ac,"{""best_epoch"":23,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",superseded,"the val-selected best.pth is canonical for this family; last.pth is recorded as existing, never eligible",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_cub_vits_baseline_bs1_f1,finetune,f1,vit_small,baseline,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,1,config.resolved.yaml ft_seed + meta.json,0,100,100,best,results/runs/ft_cub_vits_baseline_bs1_f1/ckpt/best.pth,2963fefe6c9cce74f1ecd9995a6bbabc11f35fcf67c381a2cc2bbffbc1cb9a67,<run_dir>/ckpt (evaluation/e6_finegrained),1,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_baseline_s1,3aa41a7225b69146a419c618049d7a9f348d259d3ae750749755e0addc2759ac,"{""best_epoch"":58,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",eligible,"fine-tuning selects on the frozen val split, so best.pth is this family's canonical checkpoint (TASK I0 §3); a SEPARATE STRATUM from the 300-epoch cohort",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_cub_vits_baseline_bs1_f1,finetune,f1,vit_small,baseline,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,1,config.resolved.yaml ft_seed + meta.json,0,100,100,last,results/runs/ft_cub_vits_baseline_bs1_f1/ckpt/last.pth,82cb1e65e41b6f24c494bb4ae652a7b71beb65f5f7dce0fb683b117fb82722af,<run_dir>/ckpt (evaluation/e6_finegrained),1,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_baseline_s1,3aa41a7225b69146a419c618049d7a9f348d259d3ae750749755e0addc2759ac,"{""best_epoch"":58,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",superseded,"the val-selected best.pth is canonical for this family; last.pth is recorded as existing, never eligible",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_cub_vits_baseline_bs1_f2,finetune,f2,vit_small,baseline,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,2,config.resolved.yaml ft_seed + meta.json,0,100,100,best,results/runs/ft_cub_vits_baseline_bs1_f2/ckpt/best.pth,70111da6292da8c6aecd7ae7eb0a46a31b8508c71a8f8eb847c281ab424503b1,<run_dir>/ckpt (evaluation/e6_finegrained),1,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_baseline_s1,3aa41a7225b69146a419c618049d7a9f348d259d3ae750749755e0addc2759ac,"{""best_epoch"":15,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",eligible,"fine-tuning selects on the frozen val split, so best.pth is this family's canonical checkpoint (TASK I0 §3); a SEPARATE STRATUM from the 300-epoch cohort",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_cub_vits_baseline_bs1_f2,finetune,f2,vit_small,baseline,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,2,config.resolved.yaml ft_seed + meta.json,0,100,100,last,results/runs/ft_cub_vits_baseline_bs1_f2/ckpt/last.pth,e58dedbb61db402c4679ced09c3b6fb2918dc5a0709e58c7645dbfd055fba2a4,<run_dir>/ckpt (evaluation/e6_finegrained),1,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_baseline_s1,3aa41a7225b69146a419c618049d7a9f348d259d3ae750749755e0addc2759ac,"{""best_epoch"":15,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",superseded,"the val-selected best.pth is canonical for this family; last.pth is recorded as existing, never eligible",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_cub_vits_saga_bs1_f0,finetune,f0,vit_small,saga,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,0,config.resolved.yaml ft_seed + meta.json,0,100,100,best,results/runs/ft_cub_vits_saga_bs1_f0/ckpt/best.pth,29605e319f3629f2bdf4edeb644bf696d7239429062f0becf68ce3fec438bcdf,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,14112,14112,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_saga_s1,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,"{""best_epoch"":42,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",eligible,"fine-tuning selects on the frozen val split, so best.pth is this family's canonical checkpoint (TASK I0 §3); a SEPARATE STRATUM from the 300-epoch cohort",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_cub_vits_saga_bs1_f0,finetune,f0,vit_small,saga,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,0,config.resolved.yaml ft_seed + meta.json,0,100,100,last,results/runs/ft_cub_vits_saga_bs1_f0/ckpt/last.pth,c8544fdab2dac4d8c58737099b1feaf3684e11046fa63d0aea804b8adf15c67b,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,14112,14112,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_saga_s1,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,"{""best_epoch"":42,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",superseded,"the val-selected best.pth is canonical for this family; last.pth is recorded as existing, never eligible",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_cub_vits_saga_bs1_f1,finetune,f1,vit_small,saga,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,1,config.resolved.yaml ft_seed + meta.json,0,100,100,best,results/runs/ft_cub_vits_saga_bs1_f1/ckpt/best.pth,3076fbfc1682c821135636ab00c5836357875647e1af68c549c262978488833e,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,14112,14112,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_saga_s1,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,"{""best_epoch"":32,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",eligible,"fine-tuning selects on the frozen val split, so best.pth is this family's canonical checkpoint (TASK I0 §3); a SEPARATE STRATUM from the 300-epoch cohort",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_cub_vits_saga_bs1_f1,finetune,f1,vit_small,saga,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,1,config.resolved.yaml ft_seed + meta.json,0,100,100,last,results/runs/ft_cub_vits_saga_bs1_f1/ckpt/last.pth,07f18cc60b7e061a0f702569a9341136e2c3fb6705388027ea1809f5dae652e8,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,14112,14112,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_saga_s1,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,"{""best_epoch"":32,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",superseded,"the val-selected best.pth is canonical for this family; last.pth is recorded as existing, never eligible",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_cub_vits_saga_bs1_f2,finetune,f2,vit_small,saga,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,2,config.resolved.yaml ft_seed + meta.json,0,100,100,best,results/runs/ft_cub_vits_saga_bs1_f2/ckpt/best.pth,31a72036e0c699072e3ce6a7965210c0e4fc18e57d697dd08f3da11cf4c0ba28,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,14112,14112,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_saga_s1,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,"{""best_epoch"":68,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",eligible,"fine-tuning selects on the frozen val split, so best.pth is this family's canonical checkpoint (TASK I0 §3); a SEPARATE STRATUM from the 300-epoch cohort",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
ft_cub_vits_saga_bs1_f2,finetune,f2,vit_small,saga,MISSING,cub,no ImageNet recipe: a downstream fine-tune of the backbone named in base_run_id,2,config.resolved.yaml ft_seed + meta.json,0,100,100,last,results/runs/ft_cub_vits_saga_bs1_f2/ckpt/last.pth,e7c5ab591244c432368872f81ea6c211eb00919102b249114d5b621c2ba34126,<run_dir>/ckpt (evaluation/e6_finegrained),1,spatial,MISSING,14112,14112,MISSING,MISSING,MISSING,MISSING,e2r_vits_mixup_saga_s1,5afe5394ddb2b3b926d60d03c63462c5778fc39fa9eacb23a1d2655e80f6f5d5,"{""best_epoch"":68,""dataset"":""cub"",""val_split"":""results/ftsplit/cub_val_split.json"",""val_split_sha256"":""f2be093f67d21ed2deb2592e1d987f80de8d1f0db8c520ab4f433e9d3bb2840f""}",superseded,"the val-selected best.pth is canonical for this family; last.pth is recorded as existing, never eligible",30d72f606dfd96fb56e7754799901a3378439004,1,MISSING
det_vitb_baseline_s1,dense_det,s1,vit_base,baseline,MISSING,detection,no ImageNet recipe: a dense head on the backbone named in base_run_id,1,meta.json seed (dense trainer),0,25,25,last,/home/woody/iwi5/iwi5359h/SAGA/dense_ckpt/det_vitb_baseline_s1/ckpt/last.pth,6ad318ab36e16f80041830363aa1189b490cc8e31888985cb0e63efc04593194,"meta.json[""ckpt_dir""]",1,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_baseline_s1,316211c719c41113c1f9bffa7f500e158d727c0f0998e41869796209a3fd1339,"{""backbone_source"":""primary"",""n_train_images"":117266,""n_val_images"":5000,""task"":""detection""}",eligible,dense_det head on backbone e2r_vitb_mixup_baseline_s1; a SEPARATE STRATUM from the classification cohort,1058d41135d77f5c469870799f10aeea0bc6b8e7,1,MISSING
det_vitb_baseline_s1,dense_det,s1,vit_base,baseline,MISSING,detection,no ImageNet recipe: a dense head on the backbone named in base_run_id,1,meta.json seed (dense trainer),0,25,25,best,MISSING,MISSING,"meta.json[""ckpt_dir""]",1,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_baseline_s1,316211c719c41113c1f9bffa7f500e158d727c0f0998e41869796209a3fd1339,"{""backbone_source"":""primary"",""n_train_images"":117266,""n_val_images"":5000,""task"":""detection""}",superseded,"no best checkpoint exists: the detection trainer saves ckpt/last.pth only and records its best-AP state as the JSON pair coco_eval_best.json + detections_val.json. Confirmed three independent ways — the trainer's OUTPUTS block and its only .pth path (detection/tools/train.py:22-23, 51, 346), docs/Task09_handsoff.md:97 (listed as a defect that was FIXED: a best branch writing to last.pth made best-AP state indistinguishable from last state), and a directory listing of dense_ckpt/det_*/ckpt on woody, which holds last.pth alone (2026-09-16). MISSING is the value, not a gap",1058d41135d77f5c469870799f10aeea0bc6b8e7,1,MISSING
det_vitb_registers_s1,dense_det,s1,vit_base,registers,MISSING,detection,no ImageNet recipe: a dense head on the backbone named in base_run_id,1,meta.json seed (dense trainer),0,25,25,last,/home/woody/iwi5/iwi5359h/SAGA/dense_ckpt/det_vitb_registers_s1/ckpt/last.pth,70bd592a74ec9ce5ee13ebb0e6b8a2c8d367480466eb2602e904177cd5003124,"meta.json[""ckpt_dir""]",5,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,legacy_e2_vitb_registers_nomixdir,82365a311187250c34965c93a13ab435adf7ac2ad655115c855f7708f6f8ddb1,"{""backbone_source"":""fallback"",""n_train_images"":117266,""n_val_images"":5000,""task"":""detection""}",eligible,dense_det head on backbone legacy_e2_vitb_registers_nomixdir; a SEPARATE STRATUM from the classification cohort,1058d41135d77f5c469870799f10aeea0bc6b8e7,1,MISSING
det_vitb_registers_s1,dense_det,s1,vit_base,registers,MISSING,detection,no ImageNet recipe: a dense head on the backbone named in base_run_id,1,meta.json seed (dense trainer),0,25,25,best,MISSING,MISSING,"meta.json[""ckpt_dir""]",5,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,legacy_e2_vitb_registers_nomixdir,82365a311187250c34965c93a13ab435adf7ac2ad655115c855f7708f6f8ddb1,"{""backbone_source"":""fallback"",""n_train_images"":117266,""n_val_images"":5000,""task"":""detection""}",superseded,"no best checkpoint exists: the detection trainer saves ckpt/last.pth only and records its best-AP state as the JSON pair coco_eval_best.json + detections_val.json. Confirmed three independent ways — the trainer's OUTPUTS block and its only .pth path (detection/tools/train.py:22-23, 51, 346), docs/Task09_handsoff.md:97 (listed as a defect that was FIXED: a best branch writing to last.pth made best-AP state indistinguishable from last state), and a directory listing of dense_ckpt/det_*/ckpt on woody, which holds last.pth alone (2026-09-16). MISSING is the value, not a gap",1058d41135d77f5c469870799f10aeea0bc6b8e7,1,MISSING
det_vitb_saga_s1,dense_det,s1,vit_base,saga,MISSING,detection,no ImageNet recipe: a dense head on the backbone named in base_run_id,1,meta.json seed (dense trainer),0,25,25,last,/home/woody/iwi5/iwi5359h/SAGA/dense_ckpt/det_vitb_saga_s1/ckpt/last.pth,7e478022de9cfb68c9a8adb3a473aab5226b55bc9c857af13865d42995264c14,"meta.json[""ckpt_dir""]",1,spatial,MISSING,28224,28224,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_saga_s1,a4e0e0ccd3b4cd4d40b9f46417d602d8eed4913a29b36f5b3bce78e1dfe77229,"{""backbone_source"":""primary"",""n_train_images"":117266,""n_val_images"":5000,""task"":""detection""}",eligible,dense_det head on backbone e2r_vitb_mixup_saga_s1; a SEPARATE STRATUM from the classification cohort,1058d41135d77f5c469870799f10aeea0bc6b8e7,1,MISSING
det_vitb_saga_s1,dense_det,s1,vit_base,saga,MISSING,detection,no ImageNet recipe: a dense head on the backbone named in base_run_id,1,meta.json seed (dense trainer),0,25,25,best,MISSING,MISSING,"meta.json[""ckpt_dir""]",1,spatial,MISSING,28224,28224,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_saga_s1,a4e0e0ccd3b4cd4d40b9f46417d602d8eed4913a29b36f5b3bce78e1dfe77229,"{""backbone_source"":""primary"",""n_train_images"":117266,""n_val_images"":5000,""task"":""detection""}",superseded,"no best checkpoint exists: the detection trainer saves ckpt/last.pth only and records its best-AP state as the JSON pair coco_eval_best.json + detections_val.json. Confirmed three independent ways — the trainer's OUTPUTS block and its only .pth path (detection/tools/train.py:22-23, 51, 346), docs/Task09_handsoff.md:97 (listed as a defect that was FIXED: a best branch writing to last.pth made best-AP state indistinguishable from last state), and a directory listing of dense_ckpt/det_*/ckpt on woody, which holds last.pth alone (2026-09-16). MISSING is the value, not a gap",1058d41135d77f5c469870799f10aeea0bc6b8e7,1,MISSING
seg_vitb_baseline_s1,dense_seg,s1,vit_base,baseline,MISSING,segmentation,no ImageNet recipe: a dense head on the backbone named in base_run_id,1,meta.json seed (dense trainer),0,80,80,last,/home/woody/iwi5/iwi5359h/SAGA/dense_ckpt/seg_vitb_baseline_s1/ckpt/last.pth,d3aeca644c10b9b255a15371c9e79a10e553ecd0ffd6f650075f6861ef109100,"meta.json[""ckpt_dir""]",1,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_baseline_s1,316211c719c41113c1f9bffa7f500e158d727c0f0998e41869796209a3fd1339,"{""backbone_source"":""primary"",""n_train_images"":20210,""n_val_images"":2000,""task"":""segmentation""}",eligible,dense_seg head on backbone e2r_vitb_mixup_baseline_s1; a SEPARATE STRATUM from the classification cohort,1058d41135d77f5c469870799f10aeea0bc6b8e7,1,MISSING
seg_vitb_baseline_s1,dense_seg,s1,vit_base,baseline,MISSING,segmentation,no ImageNet recipe: a dense head on the backbone named in base_run_id,1,meta.json seed (dense trainer),0,80,80,best,/home/woody/iwi5/iwi5359h/SAGA/dense_ckpt/seg_vitb_baseline_s1/ckpt/best_model.pth,MISSING,"meta.json[""ckpt_dir""]",1,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_baseline_s1,316211c719c41113c1f9bffa7f500e158d727c0f0998e41869796209a3fd1339,"{""backbone_source"":""primary"",""n_train_images"":20210,""n_val_images"":2000,""task"":""segmentation""}",superseded,"diagnostics come from the LAST checkpoint (TASK I0 §2.9); this family's best weights are `best_model.pth`, not `best.pth`",1058d41135d77f5c469870799f10aeea0bc6b8e7,1,MISSING
seg_vitb_registers_s1,dense_seg,s1,vit_base,registers,MISSING,segmentation,no ImageNet recipe: a dense head on the backbone named in base_run_id,1,meta.json seed (dense trainer),0,80,80,last,/home/woody/iwi5/iwi5359h/SAGA/dense_ckpt/seg_vitb_registers_s1/ckpt/last.pth,5bf8c29554d6003804f35c34c1e731b3f81253e721f94c45e889a29f7723b17b,"meta.json[""ckpt_dir""]",5,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,legacy_e2_vitb_registers_nomixdir,82365a311187250c34965c93a13ab435adf7ac2ad655115c855f7708f6f8ddb1,"{""backbone_source"":""fallback"",""n_train_images"":20210,""n_val_images"":2000,""task"":""segmentation""}",eligible,dense_seg head on backbone legacy_e2_vitb_registers_nomixdir; a SEPARATE STRATUM from the classification cohort,1058d41135d77f5c469870799f10aeea0bc6b8e7,1,MISSING
seg_vitb_registers_s1,dense_seg,s1,vit_base,registers,MISSING,segmentation,no ImageNet recipe: a dense head on the backbone named in base_run_id,1,meta.json seed (dense trainer),0,80,80,best,/home/woody/iwi5/iwi5359h/SAGA/dense_ckpt/seg_vitb_registers_s1/ckpt/best_model.pth,MISSING,"meta.json[""ckpt_dir""]",5,MISSING,MISSING,0,0,MISSING,MISSING,MISSING,MISSING,legacy_e2_vitb_registers_nomixdir,82365a311187250c34965c93a13ab435adf7ac2ad655115c855f7708f6f8ddb1,"{""backbone_source"":""fallback"",""n_train_images"":20210,""n_val_images"":2000,""task"":""segmentation""}",superseded,"diagnostics come from the LAST checkpoint (TASK I0 §2.9); this family's best weights are `best_model.pth`, not `best.pth`",1058d41135d77f5c469870799f10aeea0bc6b8e7,1,MISSING
seg_vitb_saga_s1,dense_seg,s1,vit_base,saga,MISSING,segmentation,no ImageNet recipe: a dense head on the backbone named in base_run_id,1,meta.json seed (dense trainer),0,80,80,last,/home/woody/iwi5/iwi5359h/SAGA/dense_ckpt/seg_vitb_saga_s1/ckpt/last.pth,a0833a80d6eb90a55ea38065972c7326e3c12f5a1ceb9bb17871c6030be7e93c,"meta.json[""ckpt_dir""]",1,spatial,MISSING,28224,28224,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_saga_s1,a4e0e0ccd3b4cd4d40b9f46417d602d8eed4913a29b36f5b3bce78e1dfe77229,"{""backbone_source"":""primary"",""n_train_images"":20210,""n_val_images"":2000,""task"":""segmentation""}",eligible,dense_seg head on backbone e2r_vitb_mixup_saga_s1; a SEPARATE STRATUM from the classification cohort,1058d41135d77f5c469870799f10aeea0bc6b8e7,1,MISSING
seg_vitb_saga_s1,dense_seg,s1,vit_base,saga,MISSING,segmentation,no ImageNet recipe: a dense head on the backbone named in base_run_id,1,meta.json seed (dense trainer),0,80,80,best,/home/woody/iwi5/iwi5359h/SAGA/dense_ckpt/seg_vitb_saga_s1/ckpt/best_model.pth,MISSING,"meta.json[""ckpt_dir""]",1,spatial,MISSING,28224,28224,MISSING,MISSING,MISSING,MISSING,e2r_vitb_mixup_saga_s1,a4e0e0ccd3b4cd4d40b9f46417d602d8eed4913a29b36f5b3bce78e1dfe77229,"{""backbone_source"":""primary"",""n_train_images"":20210,""n_val_images"":2000,""task"":""segmentation""}",superseded,"diagnostics come from the LAST checkpoint (TASK I0 §2.9); this family's best weights are `best_model.pth`, not `best.pth`",1058d41135d77f5c469870799f10aeea0bc6b8e7,1,MISSING
